intake_id,item_name,status,profile,category,Category_Group,track,pathway,gpu_model,vram_gb,unified_memory_gb,screen_size_in,thermal_flag,price_aud,Over_Budget,Price_Unknown,condition,retailer,verification_status,au_stock,seller_class,source_platform,batch,source_file,exceptional_override,shortlist_reason,soft_penalty_notes,Machine,Type,Performance_Headroom,Price_Value,Future_Proof,Portability,Track2_Avoidance,MCDA_Total,seller_risk_score,current_best_price_aud,current_best_retailer,current_best_url,in_stock_now,student_discount_possible,cashback_possible,cashback_source,stackable_coupons_confirmed,price_match_possible,price_beat_possible,effective_best_price_aud,promo_notes,pricing_checked_at,warranty_months_confirmed,acl_covered
intake-076,Lenovo Legion Pro 7i Gen 10 16 (83F5XA01AU) - Lenovo Outlet AU,OVER_CAP_DISQUALIFIED,Laptop,laptop,Complete_System,1,1A,NVIDIA GeForce RTX 5080 Laptop GPU,16.0,UNKNOWN,16.0,UNKNOWN,5999.0,Yes,,UNKNOWN,Lenovo Outlet AU / Scorptec,"Live checked 2026-06-06. Outlet URL returned $5,999. Cross-check: Scorptec $5,999, Harvey Norman $5,999. No under-$5,000 AU stock found.",GONE_OVER_CAP,MANUFACTURER_AU,MANUFACTURER_AU,manual_user_submission,cards/laptops/intake-076_lenovo-legion-pro-7i-gen10-83f5xa01au-outlet.md,,Passed gates,"Exceeds $5,000 AUD budget (price: $5,999.00)",intake-076,Candidate,7,5,7,8,7,6.7,,,,,,,,,,,,,,,,
intake-080,HP OMEN MAX 16-ah0013TX,ACTIVE,Laptop,laptop,Complete_System,1,1A,NVIDIA GeForce RTX 5080 Laptop GPU,16.0,0.0,16.0,UNKNOWN,3799.0,No,,New,HP Australia,"Verified (hp.com.au + student discount, 2026-05-14)",Yes,MANUFACTURER_AU,MANUFACTURER_AU,manual_user_submission,cards/laptops/intake-080_hp-omen-max-16-ah0013tx.md,,Passed gates,,intake-080,Candidate,7,5,7,8,7,8.05,,,,,,,,,,,,,,,,
rfb-msi-raider-18hx-ai-a2xwig,MSI Raider 18HX AI A2XWIG (Refurbished),ACTIVE,Laptop,laptop,Complete_System,1,1A,NVIDIA RTX 5080 Laptop GPU (16 GB),16.0,UNKNOWN,18.0,UNKNOWN,4699.0,No,,Refurbished,JW Computers,Verified,Yes,REFURB_SELLER,MAJOR_RETAILER_AU,UNKNOWN,cards/laptops/rfb-msi-raider-18hx-ai-a2xwig.md,,Passed gates,,rfb-msi-raider-18hx-ai-a2xwig,Candidate,7,3,7,5,7,,,,,,,,,,,,,,,,,
rfb-msi-titan-18hx-a14vig,MSI Titan 18 HX A14VIG (Refurbished),ACTIVE,Laptop,laptop,Complete_System,1,1A,NVIDIA GeForce RTX 4090 Laptop GPU (16 GB),16.0,UNKNOWN,18.0,UNKNOWN,4399.0,No,,Refurbished,hub by Triforce,Verified,No,REFURB_SELLER,MAJOR_RETAILER_AU,UNKNOWN,cards/laptops/rfb-msi-titan-18hx-a14vig.md,,Passed gates,AU stock: No,rfb-msi-titan-18hx-a14vig,Candidate,7,4,7,5,7,,,,,,,,,,,,,,,,,
rfb-msi-vector-a18hx-a9wig,MSI Vector A18 HX A9WIG (Refurbished),ACTIVE,Laptop,laptop,Complete_System,1,1A,NVIDIA GeForce RTX 5080 Laptop GPU (16 GB),16.0,UNKNOWN,18.0,UNKNOWN,3399.0,No,,Refurbished,hub by Triforce,Verified,Yes,REFURB_SELLER,MAJOR_RETAILER_AU,UNKNOWN,cards/laptops/rfb-msi-vector-a18hx-a9wig.md,,Passed gates,,rfb-msi-vector-a18hx-a9wig,Candidate,7,6,7,5,7,,,,,,,,,,,,,,,,,
hp_omen_max,HP OMEN Max 16 Gaming Laptop (Intel Core Ultra 9 + RTX 5080),ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,NVIDIA RTX 5080 Laptop GPU,167.0,UNKNOWN,16.0,UNKNOWN,3999.0,No,,New,HP Australia (hp.com/au-en),UNKNOWN,"""Yes""",MANUFACTURER_AU,UNKNOWN,UNKNOWN,cards/laptops/hp_omen_max.md,,Passed gates,Unverified — confirm specs before scoring,hp_omen_max,Candidate,7,5,7,8,7,,,,,,,,,,,,,,,,,
30_asus-rog-strix-scar-18-rtx-5090-2025,ASUS ROG Strix Scar 18 (2025) RTX 5090,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,NVIDIA RTX 5090 Laptop GPU (24 GB),24.0,UNKNOWN,18.0,UNKNOWN,UNKNOWN,No,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cards/laptops/30_asus-rog-strix-scar-18-rtx-5090-2025.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,30_asus-rog-strix-scar-18-rtx-5090-2025,Candidate,9,2,9,5,9,,,,,,,,,,,,,,,,,
31_lenovo-legion-9i-18-rtx-5090,"Lenovo Legion 9i Gen 10 18"" RTX 5090",ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,NVIDIA RTX 5090 Laptop GPU (24 GB),24.0,UNKNOWN,18.0,UNKNOWN,UNKNOWN,No,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cards/laptops/31_lenovo-legion-9i-18-rtx-5090.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,31_lenovo-legion-9i-18-rtx-5090,Candidate,9,2,9,5,9,,,,,,,,,,,,,,,,,
32_msi-raider-a18-hx-rtx-5090,MSI Raider A18 HX RTX 5090,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,NVIDIA RTX 5090 Laptop GPU (24 GB),24.0,UNKNOWN,18.0,UNKNOWN,UNKNOWN,No,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cards/laptops/32_msi-raider-a18-hx-rtx-5090.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,32_msi-raider-a18-hx-rtx-5090,Candidate,9,2,9,5,9,,,,,,,,,,,,,,,,,
33_msi-titan-rtx-5090,MSI Titan (RTX 5090) — model variant UNKNOWN,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,NVIDIA RTX 5090 Laptop GPU (24 GB),24.0,UNKNOWN,17.0,Flagged,UNKNOWN,No,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cards/laptops/33_msi-titan-rtx-5090.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,33_msi-titan-rtx-5090,Candidate,9,2,9,5,9,,,,,,,,,,,,,,,,,
demo-lenovo-legion-pro-7i-rtx5090,Lenovo Legion Pro 7i (Demo),ACTIVE,Laptop,laptop,Complete_System,1,1A,NVIDIA GeForce RTX 5090 Laptop GPU (24 GB),24.0,UNKNOWN,UNKNOWN,UNKNOWN,4699.0,No,,Demo,Mike PC AU,Verified,Yes,REFURB_SELLER,GRAY_IMPORT,UNKNOWN,cards/laptops/demo-lenovo-legion-pro-7i-rtx5090.md,,Passed gates,,demo-lenovo-legion-pro-7i-rtx5090,Candidate,9,3,9,5,9,,,,,,,,,,,,,,,,,
intake-010,MSI Raider 18 HX AI A2XWJG,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,RTX 5090 Mobile,24.0,UNKNOWN,UNKNOWN,UNKNOWN,8488.0,Yes,,New,UNKNOWN,Verified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/laptops/intake-010_msi-raider-18-hx-ai-a2xwjg.md,,Passed gates,"Exceeds $5,000 AUD budget (price: $8,488.00); AU stock: UNKNOWN",intake-010,Candidate,9,0,9,5,9,,,,,,,,,,,,,,,,,
intake-011,Dell Alienware m18 R2 / Area-51,Rejected,Laptop,laptop,Complete_System,1,1A,RTX 5090 Mobile (Conflict),24.0,UNKNOWN,18.0,UNKNOWN,UNKNOWN,No,Yes,Refurbished,UNKNOWN,Failed (AI Hallucination),No,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/laptops/intake-011_dell-alienware-m18-r2-area-51.md,,Passed gates,Price UNKNOWN — research required; AU stock: No,intake-011,Candidate,9,3,9,5,9,,,,,,,,,,,,,,,,,
intake-012,Razer Blade 18,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,RTX 5090 Mobile,24.0,UNKNOWN,UNKNOWN,UNKNOWN,7400.0,Yes,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/laptops/intake-012_razer-blade-18.md,,Passed gates,"Exceeds $5,000 AUD budget (price: $7,400.00); Unverified — confirm specs before scoring; AU stock: UNKNOWN",intake-012,Candidate,9,0,9,5,9,,,,,,,,,,,,,,,,,
intake-077,Lenovo Legion Pro 7i Gen 10 16 (83F5X004R1) - Lenovo Outlet AU,ACTIVE,Laptop,laptop,Complete_System,1,1A,NVIDIA GeForce RTX 5090 Laptop GPU,24.0,UNKNOWN,16.0,UNKNOWN,5020.95,Yes,,Certified Refurbished,Lenovo Outlet AU,"Verified (full page, 2026-05-13)",Yes,MANUFACTURER_AU,MANUFACTURER_AU,manual_user_submission,cards/laptops/intake-077_lenovo-legion-pro-7i-gen10-83f5x004r1-outlet.md,≥ 24.0GB VRAM allows budget stretch to $6000.0,Passed via exceptional override,"Exceeds $5,000 AUD budget (price: $5,020.95) [ALLOWED: ≥ 24.0GB VRAM allows budget stretch to $6000.0]",intake-077,Candidate,9,2,9,8,9,7.55,,,,,,,,,,,,,,,,
asus-tuf-a14,ASUS TUF Gaming A14 (2026) FA401EA,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,UNKNOWN,32.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cards/laptops/asus-tuf-a14.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,asus-tuf-a14,Candidate,9,2,9,8,9,,,,,,,,,,,,,,,,,
34_asus-tuf-gaming-a16-strix-halo,ASUS TUF Gaming A16 — AMD Strix Halo (Ryzen AI Max),ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,AMD Radeon 890M / integrated Strix Halo GPU (unified),3264.0,UNKNOWN,16.0,UNKNOWN,UNKNOWN,No,Yes,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,cards/laptops/34_asus-tuf-gaming-a16-strix-halo.md,,Passed gates,Price UNKNOWN — research required; Unverified — confirm specs before scoring; AU stock: UNKNOWN,34_asus-tuf-gaming-a16-strix-halo,Candidate,3,2,3,5,0,,,,,,,,,,,,,,,,,
lenovo-legion-7a-gen-11-83v9cto1wwau2,"Lenovo Legion 7a Gen 11 (15"" AMD) — AMD Ryzen AI Max+ 392 (64GB Unified)",ACTIVE,Laptop,laptop,Complete_System,1,1B,UNKNOWN,64.0,64.0,15.3,UNKNOWN,5599.0,Yes,,New,Lenovo AU Store,"Verified (Lenovo AU Store, 2026-05-28)",Yes,MANUFACTURER_AU,MANUFACTURER_AU,manual_user_submission,cards/laptops/lenovo-legion-7a-gen-11-83v9cto1wwau2.md,≥ 24.0GB VRAM allows budget stretch to $6000.0,Passed via exceptional override,"Exceeds $5,000 AUD budget (price: $5,599.00) [ALLOWED: ≥ 24.0GB VRAM allows budget stretch to $6000.0]",lenovo-legion-7a-gen-11-83v9cto1wwau2,Candidate,9,1,9,5,9,,,,,,,,,,,,,,,,,
fb-140,Gigabyte 1080 8gb vram,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,8.0,UNKNOWN,UNKNOWN,UNKNOWN,170.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-140_gigabyte-1080-8gb-vram.md,,Passed gates,Unverified — confirm specs before scoring,fb-140,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-219,*READ DESC* 8GB VRAM Lenovo Legion Slim 7 AMD advantage edition 24GB RAM,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,8.0,UNKNOWN,UNKNOWN,UNKNOWN,999.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-219_read-desc-8gb-vram-lenovo-legion-slim-7-amd-advantage-editio.md,,Passed gates,Unverified — confirm specs before scoring,fb-219,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-237,Custom Asus ROG Strix GTX 1080 8gb graphics card,ACTIVE,Laptop,laptop,Complete_System,1,1A,GTX 1080,8.0,UNKNOWN,UNKNOWN,UNKNOWN,140.0,No,,Used,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-237_custom-asus-rog-strix-gtx-1080-8gb-graphics-card.md,,Passed gates,Unverified — confirm specs before scoring,fb-237,Candidate,,,,,,,,,,,,,,,,,,,,,,
fb-285,ASUS ROG Strix Radeon RX-570 8GB Graphics Card OC Edition. New,ACTIVE,Laptop,laptop,Complete_System,1,1A,UNKNOWN,8.0,UNKNOWN,UNKNOWN,UNKNOWN,150.0,No,,New,UNKNOWN,Unverified,Yes,private,FB_MARKETPLACE,facebook_marketplace_2026-06-07_processed,cards/fb-285_asus-rog-strix-radeon-rx-570-8gb-graphics-card-oc-edition-ne.md,,Passed gates,Unverified — confirm specs before scoring,fb-285,Candidate,,,,,,,,,,,,,,,,,,,,,,
intake-013,MSI Crosshair 18 HX AI,Rejected,Laptop,laptop,Complete_System,1,1A,RTX 5070 Mobile,8.0,UNKNOWN,18.0,UNKNOWN,UNKNOWN,No,Yes,New,UNKNOWN,Verified,Yes,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/laptops/intake-013_msi-crosshair-18-hx-ai.md,,Passed gates,Price UNKNOWN — research required,intake-013,Candidate,3,6,3,5,0,,,,,,,,,,,,,,,,,
intake-052,Acer Predator Helios Neo 16S AI RTX 5060,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,RTX 5060,8.0,UNKNOWN,UNKNOWN,UNKNOWN,2399.0,No,,Refurbished,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/laptops/intake-052_acer-predator-helios-neo-16s-ai-rtx-5060.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-052,Candidate,3,9,3,8,0,,,,,,,,,,,,,,,,,
intake-053,ERAZER Major X20 RTX 4070,ACTIVE,Laptop,laptop,Complete_System,UNKNOWN,UNKNOWN,RTX 4070,8.0,UNKNOWN,16.0,UNKNOWN,2999.0,No,,New,UNKNOWN,Unverified,UNKNOWN,UNKNOWN,UNKNOWN,2026-05-05_notebooklm_batch1_processed,cards/laptops/intake-053_erazer-major-x20-rtx-4070.md,,Passed gates,Unverified — confirm specs before scoring; AU stock: UNKNOWN,intake-053,Candidate,3,7,3,8,0,,,,,,,,,,,,,,,,,
